Identifier,Polymer EntityData,,,,,,,,,,,,,,
Entry ID,Entity ID,Asym ID,Auth Asym ID,Database Name,Accession Code(s),Sequence Cluster  ID,Sequence Cluster Identity Threshold,Macromolecule Name,Provenance Source,Gene Name,Source Organism,Taxonomy ID,Value,Provenance Code,
"5B0H","1","A, B","A, B","UniProt","O14960",105731,100,"Leukocyte cell-derived chemotaxin-2","PDB Primary Data","LECT2","Homo sapiens",9606,"Leukocyte cell-derived chemotaxin-2","up:Protein.up:recommendedName.up:fullName"
,,,,,,50573,95,,"UniProt","LECT2"
,,,,,,49257,90
,,,,,,42338,70
,,,,,,32854,50
,,,,,,36281,30
"5B0F","1","A, B","A, B","UniProt","I6WU39",110535,100,"Olivetolic acid cyclase","PDB Primary Data","OAC","Cannabis sativa",3483,"Olivetolic acid cyclase","up:Protein.up:recommendedName.up:fullName"
,,,,,,3889,95,,"UniProt","OAC"
,,,,,,3868,90
,,,,,,3937,70
,,,,,,3854,50
,,,,,,3712,30
"5AOG","1","A","A","UniProt","P84516",105835,100,"CATIONIC PEROXIDASE SPC4","UniProt","Sb03g046810","Sorghum bicolor",4558,"Cationic peroxidase SPC4","up:Protein.up:recommendedName.up:fullName"
,,,,,,54668,95
,,,,,,46189,90
,,,,,,17127,70
,,,,,,12903,50
,,,,,,1110,30
"5B0E","1","A, B","A, B","UniProt","I6WU39",52257,100,"Olivetolic acid cyclase","PDB Primary Data","OAC","Cannabis sativa",3483,"Olivetolic acid cyclase","up:Protein.up:recommendedName.up:fullName"
,,,,,,3889,95,,"UniProt","OAC"
,,,,,,3868,90
,,,,,,3937,70
,,,,,,3854,50
,,,,,,3712,30
"5AP3","1","A","A","UniProt","P33981",16155,100,"DUAL SPECIFICITY PROTEIN KINASE TTK","UniProt","TTK","Homo sapiens",9606,"Dual specificity protein kinase TTK","up:Protein.up:recommendedName.up:fullName"
,,,,,,573,95,,"UniProt","MPS1"
,,,,,,564,90,,"UniProt","MPS1L1"
,,,,,,644,70
,,,,,,638,50
,,,,,,668,30
"5B0R","1","A, B","A, B","UniProt","Q92DF6",11416,100,"Lin0857 protein","PDB Primary Data","lin0857","Listeria innocua Clip11262",272626,"Beta-1,2-mannobiose phosphorylase","up:Protein.up:recommendedName.up:fullName"
,,,,,,13036,95,,"UniProt","lin0857"
,,,,,,13093,90
,,,,,,13874,70
,,,,,,13117,50
,,,,,,11091,30
"5AP4","1","A","A","UniProt","P33981",16155,100,"DUAL SPECIFICITY PROTEIN KINASE TTK","UniProt","TTK","Homo sapiens",9606,"Dual specificity protein kinase TTK","up:Protein.up:recommendedName.up:fullName"
,,,,,,573,95,,"UniProt","MPS1"
,,,,,,564,90,,"UniProt","MPS1L1"
,,,,,,644,70
,,,,,,638,50
,,,,,,668,30
"5AOS","1","A","A","UniProt","A0A1A9TAF3",50596,100,"Carbohydrate binding module",,,"Ruminococcus flavefaciens",1265,"Carbohydrate binding module","up:Protein.up:submittedName.up:fullName"
,,,,,,11089,95
,,,,,,9815,90
,,,,,,10224,70
,,,,,,8667,50
,,,,,,9003,30
"5B0S","1","A, B","A, B","UniProt","Q92DF6",11416,100,"Lin0857 protein","PDB Primary Data","lin0857","Listeria innocua Clip11262",272626,"Beta-1,2-mannobiose phosphorylase","up:Protein.up:recommendedName.up:fullName"
,,,,,,13036,95,,"UniProt","lin0857"
,,,,,,13093,90
,,,,,,13874,70
,,,,,,13117,50
,,,,,,11091,30
"5AP1","1","A","A","UniProt","P33981",1372,100,"DUAL SPECIFICITY PROTEIN KINASE TTK","UniProt","TTK","Homo sapiens",9606,"Dual specificity protein kinase TTK","up:Protein.up:recommendedName.up:fullName"
,,,,,,573,95,,"UniProt","MPS1"
,,,,,,564,90,,"UniProt","MPS1L1"
,,,,,,644,70
,,,,,,638,50
,,,,,,668,30
"5B0P","1","A, B","A, B","UniProt","Q92DF6",11416,100,"Lin0857 protein","PDB Primary Data","lin0857","Listeria innocua Clip11262",272626,"Beta-1,2-mannobiose phosphorylase","up:Protein.up:recommendedName.up:fullName"
,,,,,,13036,95,,"UniProt","lin0857"
,,,,,,13093,90
,,,,,,13874,70
,,,,,,13117,50
,,,,,,11091,30
"5AOQ","1","A, B","A, B","UniProt","D2IYS2",103080,100,"TORSO","UniProt","tor","Bombyx mori",7091,"Tyrosine-protein kinase receptor torso","up:Protein.up:recommendedName.up:fullName"
,,,,,,46447,95
,,,,,,54114,90
,,,,,,40409,70
,,,,,,44304,50
,,,,,,40713,30
,"2","C, D","L, M","UniProt","P17219",103081,100,"PREPROPTTH",,,"Bombyx mori",7091,"Prothoracicotropic hormone","up:Protein.up:recommendedName.up:fullName"
,,,,,,46448,95
,,,,,,54115,90
,,,,,,40410,70
,,,,,,44305,50
,,,,,,40714,30
"5B0Q","1","A, B","A, B","UniProt","Q92DF6",11416,100,"Lin0857 protein","PDB Primary Data","lin0857","Listeria innocua Clip11262",272626,"Beta-1,2-mannobiose phosphorylase","up:Protein.up:recommendedName.up:fullName"
,,,,,,13036,95,,"UniProt","lin0857"
,,,,,,13093,90
,,,,,,13874,70
,,,,,,13117,50
,,,,,,11091,30
"5AON","1","A, B, C, D, E","A, B, C, D, E","UniProt","Q8IEW2",94468,100,"PEROXIN 14",,,"Trypanosoma brucei",5691,"Peroxisomal membrane protein PEX14","up:Protein.up:recommendedName.up:fullName"
,,,,,,51248,95
,,,,,,62332,90
,,,,,,37294,70
,,,,,,52390,50
,,,,,,42664,30
"5B0O","1","A, B, C, D","A, B, C, D","UniProt","P26465",33369,100,"Flagellum-specific ATP synthase","PDB Primary Data","fliI","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",99287,"Flagellum-specific ATP synthase","up:Protein.up:recommendedName.up:fullName"
,,,,,,26101,95,,"PDB Primary Data","fla AIII"
,,,,,,26238,90,,"PDB Primary Data","flaC"
,,,,,,26322,70,,"PDB Primary Data","STM1972"
,,,,,,24461,50,,"UniProt","fliI"
,,,,,,10847,30,,"UniProt","fla AIII"
,,,,,,,,,"UniProt","flaC"
,,,,,,,,,"UniProt","STM1972"
,"2","E, F, G, H, I, J, K, L","E, F, G, H, I, J, K, L","UniProt","P15934",57284,100,"Flagellar assembly protein FliH","PDB Primary Data","fliH","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",99287,"Flagellar assembly protein FliH","up:Protein.up:recommendedName.up:fullName"
,,,,,,52632,95,,"PDB Primary Data","fla AII.3"
,,,,,,49184,90,,"PDB Primary Data","fla BIII"
,,,,,,33061,70,,"PDB Primary Data","STM1971"
,,,,,,29511,50,,"UniProt","fliH"
,,,,,,29037,30,,"UniProt","fla AII.3"
,,,,,,,,,"UniProt","fla BIII"
,,,,,,,,,"UniProt","STM1971"
"5AP0","1","A","A","UniProt","P33981",1372,100,"DUAL SPECIFICITY PROTEIN KINASE TTK","UniProt","TTK","Homo sapiens",9606,"Dual specificity protein kinase TTK","up:Protein.up:recommendedName.up:fullName"
,,,,,,573,95,,"UniProt","MPS1"
,,,,,,564,90,,"UniProt","MPS1L1"
,,,,,,644,70
,,,,,,638,50
,,,,,,668,30
"5AOM","1","A, B","A, B","UniProt","P04637",789,100,"CELLULAR TUMOR ANTIGEN P53","UniProt","TP53","Homo sapiens",9606,"Cellular tumor antigen p53","up:Protein.up:recommendedName.up:fullName"
,,,,,,276,95,,"UniProt","P53"
,,,,,,286,90
,,,,,,294,70
,,,,,,286,50
,,,,,,311,30
"5AOZ","1","A","A","UniProt","A0AEF4",88254,100,"PUTATIVE CELLULOSOMAL SCAFFOLDIN PROTEIN",,,"Ruminococcus flavefaciens FD-1",641112,"Putative cellulosomal scaffoldin protein","up:Protein.up:submittedName.up:fullName"
,,,,,,54090,95
,,,,,,64674,90
,,,,,,34244,70
,,,,,,29116,50
,,,,,,31707,30
"5AP9","1","A, B","A, B","UniProt","O59952",94400,100,"LIPASE","UniProt","LIP","Thermomyces lanuginosus",5541,"Lipase","up:Protein.up:recommendedName.up:fullName"
,,,,,,1672,95
,,,,,,1690,90
,,,,,,1755,70
,,,,,,1637,50
,,,,,,1393,30
"5AOV","1","A","A","UniProt","Q8U3Y2",51783,100,"GLYOXYLATE REDUCTASE",,,"Pyrococcus furiosus",2261,"Glyoxylate reductase","up:Protein.up:recommendedName.up:fullName"
,,,,,,46104,95
,,,,,,69764,90
,,,,,,10717,70
,,,,,,9058,50
,,,,,,490,30
"5AP7","1","A","A","UniProt","P33981",16486,100,"MONOPOLAR SPINDLE KINASE 1","UniProt","TTK","Homo sapiens",9606,"Dual specificity protein kinase TTK","up:Protein.up:recommendedName.up:fullName"
,,,,,,573,95,,"UniProt","MPS1"
,,,,,,564,90,,"UniProt","MPS1L1"
,,,,,,644,70
,,,,,,638,50
,,,,,,668,30
"5B18","1","A, B, C, D","A, B, C, D","UniProt","E5RVX9",77960,100,"Protease","UniProt","pol","Human immunodeficiency virus 1",11676,"Pol protein","up:Protein.up:submittedName.up:fullName"
,,,,,,67744,95
,,,,,,57745,90
,,,,,,9,70
,,,,,,7,50
,,,,,,15,30
"5AP5","1","A","A","UniProt","P33981",16155,100,"DUAL SPECIFICITY PROTEIN KINASE TTK","UniProt","TTK","Homo sapiens",9606,"Dual specificity protein kinase TTK","up:Protein.up:recommendedName.up:fullName"
,,,,,,573,95,,"UniProt","MPS1"
,,,,,,564,90,,"UniProt","MPS1L1"
,,,,,,644,70
,,,,,,638,50
,,,,,,668,30
"5AOT","1","A","A","UniProt","A0A1A9TAF4",16343,100,"Carbohydrate binding module",,,"Ruminococcus flavefaciens",1265,"Carbohydrate binding module","up:Protein.up:submittedName.up:fullName"
,,,,,,11089,95
,,,,,,9815,90
,,,,,,10224,70
,,,,,,8667,50
,,,,,,9003,30
"5B15","1","A","A","UniProt","G5ELM3",4469,100,"Metallo-beta-lactamase","PDB Primary Data","SMB-1","Serratia marcescens",615,"Metallo-beta-lactamase","up:Protein.up:submittedName.up:fullName"
,,,,,,5276,95,,"UniProt","SMB-1"
,,,,,,5588,90
,,,,,,5389,70
,,,,,,4783,50
,,,,,,2116,30
"5AOU","1","A","A","UniProt","Q06121",40446,100,"INDOLE-3-GLYCEROL PHOSPHATE SYNTHASE",,,"Saccharolobus solfataricus",2287,"Indole-3-glycerol phosphate synthase","up:Protein.up:recommendedName.up:fullName"
