Identifier,Polymer EntityData,,,,,,,,,,,,,,
Entry ID,Entity ID,Asym ID,Auth Asym ID,Database Name,Accession Code(s),Sequence Cluster  ID,Sequence Cluster Identity Threshold,Macromolecule Name,Provenance Source,Gene Name,Source Organism,Taxonomy ID,Value,Provenance Code,
"5GK5","1","A, B, C, D, E, F, G, H","A, B, C, D, E, F, G, H","UniProt","P0AB71",3523,100,"Fructose-bisphosphate aldolase class 2","PDB Primary Data","fbaA","Escherichia coli K-12",83333,"Fructose-bisphosphate aldolase class 2","up:Protein.up:recommendedName.up:fullName"
,,,,,,4022,95,,"PDB Primary Data","fba"
,,,,,,4197,90,,"PDB Primary Data","fda"
,,,,,,4083,70,,"PDB Primary Data","b2925"
,,,,,,2792,50,,"PDB Primary Data","JW2892"
,,,,,,1860,30,,"UniProt","fbaA"
,,,,,,,,,"UniProt","fba"
,,,,,,,,,"UniProt","fda"
,,,,,,,,,"UniProt","b2925"
,,,,,,,,,"UniProt","JW2892"
"5GJT","1","A","A","UniProt","N0C8E5",20298,100,"Hemagglutinin","PDB Primary Data","HA","Influenza A virus (A/Washington/05/2011(H1N1))",1318439,"Hemagglutinin","up:Protein.up:recommendedName.up:fullName"
,,,,,,1916,95,,"UniProt","HA"
,,,,,,1890,90
,,,,,,497,70
,,,,,,267,50
,,,,,,73,30
,"2","B","B","UniProt","N0C8E5",18050,100,"Hemagglutinin","PDB Primary Data","HA","Influenza A virus (A/Washington/05/2011(H1N1))",1318439,"Hemagglutinin","up:Protein.up:recommendedName.up:fullName"
,,,,,,1994,95,,"UniProt","HA"
,,,,,,546,90
,,,,,,216,70
,,,,,,57,50
,,,,,,78,30
,"3","C","L",,,37515,100,"light chain of human neutralizing antibody 3E1",,,"Homo sapiens",9606
,,,,,,11,95
,,,,,,1,90
,,,,,,2,70
,,,,,,1,50
,,,,,,1,30
,"4","D","H",,,37516,100,"heavy chain of human neutralizing antibody 3E1",,,"Homo sapiens",9606
,,,,,,34536,95
,,,,,,360,90
,,,,,,1,70
,,,,,,1,50
,,,,,,1,30
"5GJQ","1","A, CA","a, o","UniProt","P28072",1030,100,"Proteasome subunit beta type-6","UniProt","PSMB6","Homo sapiens",9606,"Proteasome subunit beta type-6","up:Protein.up:recommendedName.up:fullName"
,,,,,,1311,95,,"UniProt","LMPY"
,,,,,,1129,90,,"UniProt","Y"
,,,,,,1204,70
,,,,,,1209,50
,,,,,,1255,30
,"10","J, W","F, l","UniProt","P28066",404,100,"Proteasome subunit alpha type-5","UniProt","PSMA5","Homo sapiens",9606,"Proteasome subunit alpha type-5","up:Protein.up:recommendedName.up:fullName"
,,,,,,472,95
,,,,,,496,90
,,,,,,534,70
,,,,,,66,50
,,,,,,3,30
