Identifier,Polymer EntityData,,,,,,,,,,,,,,
Entry ID,Entity ID,Asym ID,Auth Asym ID,Database Name,Accession Code(s),Sequence Cluster  ID,Sequence Cluster Identity Threshold,Macromolecule Name,Provenance Source,Gene Name,Source Organism,Taxonomy ID,Value,Provenance Code,
"7BFA","1","A","AAA","UniProt","P00918",3,100,"Carbonic anhydrase 2","PDB Primary Data","CA2","Homo sapiens",9606,"Carbonic anhydrase 2","up:Protein.up:recommendedName.up:fullName"
,,,,,,1,95,,"UniProt","CA2"
,,,,,,4,90
,,,,,,6,70
,,,,,,5,50
,,,,,,8,30
"7BFB","1","A, B","A, B","UniProt","P0DTD1",6,100,"Main Protease","PDB Primary Data","rep","Severe acute respiratory syndrome coronavirus 2",2697049,"Replicase polyprotein 1ab","up:Protein.up:recommendedName.up:fullName"
,,,,,,5,95,,"PDB Primary Data","1a-1b"
,,,,,,8,90,,"UniProt","rep"
,,,,,,11,70,,"UniProt","1a-1b"
,,,,,,21,50
,,,,,,28,30
"7BG1","1","A","H",,,87336,100,"anti-FLAG M2 heavy chain","PDB Primary Data","IGHV1-04/IGHJ2","Mus musculus",10090
,,,,,,47182,95
,,,,,,45444,90
,,,,,,1,70
,,,,,,1,50
,,,,,,1,30
,"2","B","L",,,87337,100,"anti-FLAG M2 light chain",,,"Mus musculus",10090
,,,,,,190,95
,,,,,,186,90
,,,,,,2,70
,,,,,,1,50
,,,,,,1,30
"7BFN","1","A","A","UniProt","A0A286RIX1",4752,100,"Esterase","UniProt","THTE_3306","Thermogutta terrifontis",1331910,"Putative lipase/esterase","up:Protein.up:submittedName.up:fullName"
,,,,,,4656,95
,,,,,,5081,90
,,,,,,4803,70
,,,,,,4692,50
,,,,,,4589,30
"7BFZ","1","A","A","UniProt","Q04609",480,100,"Glutamate carboxypeptidase 2","PDB Primary Data","FOLH1","Homo sapiens",9606,"Glutamate carboxypeptidase 2","up:Protein.up:recommendedName.up:fullName"
,,,,,,456,95,,"PDB Primary Data","FOLH"
,,,,,,484,90,,"PDB Primary Data","NAALAD1"
,,,,,,487,70,,"PDB Primary Data","PSM"
,,,,,,484,50,,"PDB Primary Data","PSMA"
,,,,,,504,30,,"PDB Primary Data","GIG27"
,,,,,,,,,"UniProt","FOLH1"
,,,,,,,,,"UniProt","FOLH"
,,,,,,,,,"UniProt","NAALAD1"
,,,,,,,,,"UniProt","PSM"
,,,,,,,,,"UniProt","PSMA"
,,,,,,,,,"UniProt","GIG27"
"7BG5","1","A","AAA","UniProt","P00918",3,100,"Carbonic anhydrase 2","PDB Primary Data","CA2","Homo sapiens",9606,"Carbonic anhydrase 2","up:Protein.up:recommendedName.up:fullName"
,,,,,,1,95,,"UniProt","CA2"
,,,,,,4,90
,,,,,,6,70
,,,,,,5,50
,,,,,,8,30
"7BEB","1","A","AAA","UniProt","P00698",1,100,"Lysozyme","UniProt","LYZ","Gallus gallus",9031,"Lysozyme C","up:Protein.up:recommendedName.up:fullName"
,,,,,,3,95
,,,,,,3,90
,,,,,,7,70
,,,,,,4,50
,,,,,,7,30
"7BDZ","1","A","AAA","UniProt","P00698",1,100,"Lysozyme","UniProt","LYZ","Gallus gallus",9031,"Lysozyme C","up:Protein.up:recommendedName.up:fullName"
,,,,,,3,95
,,,,,,3,90
,,,,,,7,70
,,,,,,4,50
,,,,,,7,30
"7BEH","1","A","E","UniProt","P0DTC2",120,100,"Spike glycoprotein","PDB Primary Data","S","Severe acute respiratory syndrome coronavirus 2",2697049,"Spike glycoprotein","up:Protein.up:recommendedName.up:fullName"
,,,,,,120,95,,"PDB Primary Data","2"
,,,,,,95,90,,"UniProt","S"
,,,,,,156,70,,"UniProt","2"
,,,,,,168,50
,,,,,,189,30
,"2","B","H",,,27754,100,"COVOX-316 heavy chain",,,"Homo sapiens",9606
,,,,,,1559,95
,,,,,,134,90
,,,,,,1,70
,,,,,,1,50
,,,,,,1,30
,"3","C","L",,,27755,100,"COVOX-316 light chain",,,"Homo sapiens",9606
,,,,,,2124,95
,,,,,,233,90
,,,,,,8,70
,,,,,,1,50
,,,,,,1,30
"7BEJ","1","A","H",,,14567,100,"COVOX-158 heavy chain",,,"Homo sapiens",9606
,,,,,,11803,95
,,,,,,6,90
,,,,,,1,70
,,,,,,1,50
,,,,,,1,30
,"2","B","L",,,14568,100,"COVOX-158 light chain",,,"Homo sapiens",9606
,,,,,,11,95
,,,,,,1,90
,,,,,,2,70
,,,,,,1,50
,,,,,,1,30
,"3","C","E","UniProt","P0DTC2",120,100,"Spike glycoprotein","PDB Primary Data","S","Severe acute respiratory syndrome coronavirus 2",2697049,"Spike glycoprotein","up:Protein.up:recommendedName.up:fullName"
,,,,,,120,95,,"PDB Primary Data","2"
,,,,,,95,90,,"UniProt","S"
,,,,,,156,70,,"UniProt","2"
,,,,,,168,50
,,,,,,189,30
"7BEI","1","A","H",,,10383,100,"COVOX-150 heavy chain",,,"Homo sapiens",9606
,,,,,,391,95
,,,,,,6,90
,,,,,,1,70
,,,,,,1,50
,,,,,,1,30
,"3","C","E","UniProt","P0DTC2",120,100,"Spike glycoprotein","PDB Primary Data","S","Severe acute respiratory syndrome coronavirus 2",2697049,"Spike glycoprotein","up:Protein.up:recommendedName.up:fullName"
,,,,,,120,95,,"PDB Primary Data","2"
,,,,,,95,90,,"UniProt","S"
,,,,,,156,70,,"UniProt","2"
,,,,,,168,50
,,,,,,189,30
,"2","B","L",,,10384,100,"COVOX-150 light chain",,,"Homo sapiens",9606
,,,,,,11,95
,,,,,,1,90
,,,,,,2,70
,,,,,,1,50
,,,,,,1,30
"7BED","1","A, B","A, B","UniProt","P61964",240,100,"WD repeat-containing protein 5","PDB Primary Data","WDR5","Homo sapiens",9606,"WD repeat-containing protein 5","up:Protein.up:recommendedName.up:fullName"
,,,,,,269,95,,"PDB Primary Data","BIG3"
,,,,,,273,90,,"UniProt","WDR5"
,,,,,,302,70,,"UniProt","BIG3"
,,,,,,317,50
,,,,,,334,30
"7BEC","1","A","AAA","UniProt","P00698",1,100,"Lysozyme","UniProt","LYZ","Gallus gallus",9031,"Lysozyme C","up:Protein.up:recommendedName.up:fullName"
,,,,,,3,95
,,,,,,3,90
,,,,,,7,70
,,,,,,4,50
,,,,,,7,30
"7BEP","1","A, F","C, E","UniProt","P0DTC2",120,100,"Spike glycoprotein","PDB Primary Data","S","Severe acute respiratory syndrome coronavirus 2",2697049,"Spike glycoprotein","up:Protein.up:recommendedName.up:fullName"
,,,,,,120,95,,"PDB Primary Data","2"
,,,,,,95,90,,"UniProt","S"
,,,,,,156,70,,"UniProt","2"
,,,,,,168,50
,,,,,,189,30
,"2","B, G","A, D",,,28899,100,"COVOX-384 heavy chain",,,"Homo sapiens",9606
,,,,,,25706,95
,,,,,,6,90
,,,,,,1,70
