Identifier,Polymer EntityData,,
Entry ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
"4NXW",28122,100
,4580,95
,4629,90
,4100,70
,4234,50
,3618,30
"2I2F",102439,100
,633,95
,670,90
,774,70
,775,50
,797,30
"4O8A",70398,100
,42874,95
,66824,90
,32220,70
,27590,50
,30166,30
"2I2A",564,100
,633,95
,670,90
,774,70
,775,50
,797,30
"1F04",19984,100
,2726,95
,2816,90
,1711,70
,1675,50
,1690,30
"4NX6",640,100
,308,95
,312,90
,326,70
,334,50
,230,30
"4O95",5708,100
,7218,95
,7348,90
,6683,70
,4908,50
,1739,30
"3L63",1447,100
,280,95
,305,90
,323,70
,331,50
,337,30
"3L62",1447,100
,280,95
,305,90
,323,70
,331,50
,337,30
"3L61",1447,100
,280,95
,305,90
,323,70
,331,50
,337,30
"3KU1",37246,100
,33898,95
,31591,90
,22499,70
,16103,50
,5438,30
"2HQY",50583,100
,53145,95
,62523,90
,58017,70
,54219,50
,26303,30
"1ENY",339,100
,375,95
,384,90
,387,70
,370,50
,12,30
"1ENZ",5159,100
,375,95
,384,90
,387,70
,370,50
,12,30
"2HQM",52258,100
,75654,95
,38495,90
,38108,70
,1179,50
,299,30
"4NWZ",8763,100
,7621,95
,7101,90
,6414,70
,6180,50
,4760,30
"3KU9",20553,100
,4925,95
,5051,90
,4509,70
,4366,50
,4366,30
"1ENO",20564,100
,11679,95
,13220,90
,13715,70
,1411,50
,1426,30
"7XAY",64240,100
,53366,95
,43787,90
,35480,70
,42765,50
,31916,30
,64241,100
,16460,95
,18684,90
,18363,70
,16377,50
,1080,30
,64242,100
,53367,95
,43788,90
,3009,70
,1298,50
,1298,30
,6527,100
,4819,95
,47,90
,54,70
,71,50
,93,30
,3347,100
,3587,95
,20,90
,21,70
,61,50
,86,30
"1ENP",20564,100
,11679,95
,13220,90
,13715,70
,1411,50
,1426,30
"1F03",19984,100
,2726,95
,2816,90
,1711,70
,1675,50
,1690,30
"4NX7",640,100
,308,95
,312,90
,326,70
,334,50
,230,30
"4NVD",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"4NVC",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"2HPD",701,100
,289,95
,307,90
,332,70
,338,50
,358,30
"4NVB",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"1EMD",39690,100
,4139,95
,3893,90
,2900,70
,1724,50
,1591,30
"4NVA",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"2I0Z",86188,100
,70290,95
,52381,90
,50970,70
,40329,50
,41851,30
"4O7L",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"4NVL",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"4NVK",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"3L4I",22025,100
,16106,95
,15685,90
,344,70
,294,50
,319,30
"4NVJ",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"4NVI",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"4NVH",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"4NVG",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"4O7G",16301,100
,15866,95
,16662,90
,18817,70
,15655,50
,14714,30
"4NVF",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"3L4D",42893,100
,62038,95
,43478,90
,1483,70
,1462,50
,405,30
"4NVE",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"3KSD",38922,100
,3376,95
,3533,90
,1513,70
,236,50
,257,30
"4O7T",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"3L4S",25054,100
,3376,95
,3533,90
,1513,70
,236,50
,257,30
"4O83",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"4O82",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"2I1V",2108,100
,2637,95
,2555,90
,2670,70
,2320,50
,2361,30
"4O81",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"4NVO",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"2HQ9",61720,100
,65363,95
,67790,90
,35786,70
,42994,50
,13414,30
"2I29",564,100
,633,95
,670,90
,774,70
,775,50
,797,30
"4O7N",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"4NVN",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"1EMY",64394,100
,66694,95
,47174,90
,23,70
,48,50
,68,30
"4NVM",584,100
,153,95
,158,90
,183,70
,219,50
,239,30
"3KSZ",38922,100
,3376,95
,3533,90
,1513,70
,236,50
,257,30
"3KSW",2503,100
,2195,95
,2173,90
,1483,70
,1462,50
,405,30
"4O7V",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"4O86",2418,100
,2964,95
,3026,90
,2887,70
,2504,50
,1769,30
"3KRB",110998,100
,48675,95
,50187,90
,37668,70
,45231,50
,121,30
"1EL9",3130,100
,2418,95
,2483,90
,2291,70
,2398,50
,2160,30
"1EKY",11148,100
,10205,95
,9374,90
,10773,70
,8542,50
,649,30
"4O6S",17310,100
,1377,95
,1434,90
,1512,70
,1386,50
,1328,30
"3KRQ",645,100
,446,95
,475,90
,498,70
,489,50
,516,30
"4O6Q",103457,100
,1377,95
,1434,90
,1512,70
,1386,50
,1328,30
"3KS0",76509,100
,779,95
,721,90
,8,70
,1,50
,1,30
,76510,100
,51522,95
,2203,90
,1,70
,1,50
,1,30
,76511,100
,51523,95
,56554,90
,56120,70
,54358,50
,25352,30
"1ELI",3130,100
,2418,95
,2483,90
,2291,70
,2398,50
,2160,30
"2I0K",45948,100
,22163,95
,31327,90
,26196,70
,26661,50
,14186,30
"4O6Y",16301,100
,15866,95
,16662,90
,18817,70
,15655,50
,14714,30
"4O79",16301,100
,15866,95
,16662,90
,18817,70
,15655,50
,14714,30
"4NV7",40373,100
,23399,95
,22011,90
,25427,70
,25028,50
,12723,30
"4O6U",17310,100
,1377,95
,1434,90
,1512,70
,1386,50
,1328,30
"4O6T",17310,100
,1377,95
,1434,90
,1512,70
,1386,50
,1328,30
"4O4Z",1834,100
,1057,95
,1030,90
,1100,70
,1123,50
,1137,30
"2HMY",1855,100
,1369,95
,1424,90
,1494,70
,1465,50
,1441,30
"4NTE",69126,100
,21304,95
,16057,90
,18352,70
,15136,50
,10094,30
"4NTD",53518,100
,43503,95
,57631,90
,43343,70
,50086,50
,10094,30
"4NTC",45201,100
,70548,95
,40645,90
,35092,70
,31035,50
,20583,30
"4O63",40447,100
,2398,95
,2266,90
,1061,70
,236,50
,257,30
"4O5Q",8580,100
,8591,95
,9009,90
,7511,70
,7411,50
,7121,30
"4NU1",968,100
,968,95
,1000,90
,550,70
,544,50
,574,30
,9495,100
,10231,95
,10954,90
,10116,70
,9260,50
,8881,30
"1EL3",1717,100
,228,95
,237,90
,224,70
,251,50
,121,30
"1EL5",3130,100
,2418,95
,2483,90
,2291,70
,2398,50
,2160,30
"1EL7",3130,100
,2418,95
,2483,90
,2291,70
,2398,50
,2160,30
"1EL8",3130,100
,2418,95
,2483,90
,2291,70
,2398,50
,2160,30
"4O5U",8580,100
,8591,95
,9009,90
,7511,70
,7411,50
,7121,30
"4NU6",47226,100
,6974,95
,7710,90
,7034,70
,3411,50
,490,30
"4NTT",445,100
,91,95
,93,90
,103,70
,117,50
,133,30
"4NU5",47108,100
,6974,95
,7710,90
,7034,70
,3411,50
,490,30
"1EKO",10373,100
,10350,95
,10748,90
,224,70
,251,50
,121,30
"2HMA",84721,100
,35477,95
,39069,90
,44449,70
,12447,50
,10402,30
"2HMF",11580,100
,11897,95
,12474,90
,13986,70
,10460,50
,7094,30
"3KPF",20553,100
,4925,95
,5051,90
,4509,70
,4366,50
,4366,30
"4NSE",247,100
,180,95
,190,90
,217,70
,35,50
,54,30
"3KPD",15246,100
,21143,95
,21299,90
,16166,70
,17693,50
,15263,30
"1EIZ",27260,100
,30428,95
,24677,90
,22823,70
,20517,50
,9897,30
"3L1C",82899,100
,8356,95
,8000,90
,8180,70
,7952,50
,266,30
"3KPC",15246,100
,21143,95
