Identifier,Polymer EntityData,,
Entry ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
"1QLU",28792,100
,2510,95
,2518,90
,2635,70
,2592,50
,1696,30
"4ZV8",74582,100
,3559,95
,3636,90
,1319,70
,495,50
,351,30
"3WS7",17427,100
,12732,95
,11944,90
,14025,70
,11326,50
,1473,30
"4ZV3",67866,100
,25622,95
,24813,90
,20187,70
,20617,50
,19172,30
"1QLT",28792,100
,2510,95
,2518,90
,2635,70
,2592,50
,1696,30
"4ZVB",77318,100
,77396,95
,23430,90
,27765,70
,25457,50
,7876,30
"4ZVA",76817,100
,52550,95
,23430,90
,27765,70
,25457,50
,7876,30
"4ZVN",484,100
,581,95
,615,90
,673,70
,673,50
,692,30
"4ZVM",484,100
,581,95
,615,90
,673,70
,673,50
,692,30
"4ZVL",484,100
,581,95
,615,90
,673,70
,673,50
,692,30
"4ZVK",484,100
,581,95
,615,90
,673,70
,673,50
,692,30
"3X2T",24143,100
,18031,95
,8307,90
,1756,70
,1692,50
,266,30
"3X35",13032,100
,10769,95
,2048,90
,1857,70
,1886,50
,1865,30
"3WR5",94880,100
,45683,95
,5433,90
,2542,70
,2499,50
,2516,30
"3X34",13032,100
,10769,95
,2048,90
,1857,70
,1886,50
,1865,30
"3X33",13032,100
,10769,95
,2048,90
,1857,70
,1886,50
,1865,30
"3X32",13032,100
,10769,95
,2048,90
,1857,70
,1886,50
,1865,30
"7AZT",5641,100
,4420,95
,4536,90
,4296,70
,1230,50
,1155,30
"3WR1",56454,100
,67016,95
,3748,90
,35,70
,10,50
,14,30
,56455,100
,67017,95
,2505,90
,31,70
,10,50
,14,30
"3WR7",28794,100
,28565,95
,30028,90
,12752,70
,7576,50
,7313,30
"1QLH",29414,100
,432,95
,465,90
,419,70
,330,50
,350,30
"3WRM",699,100
,280,95
,305,90
,323,70
,331,50
,337,30
"3WRL",699,100
,280,95
,305,90
,323,70
,331,50
,337,30
"3WRK",699,100
,280,95
,305,90
,323,70
,331,50
,337,30
"3WRJ",699,100
,280,95
,305,90
,323,70
,331,50
,337,30
"4ZUK",6341,100
,2037,95
,2118,90
,1995,70
,1955,50
,151,30
"3WRI",699,100
,280,95
,305,90
,323,70
,331,50
,337,30
"1QLB",9063,100
,9587,95
,10045,90
,9188,70
,9530,50
,1650,30
,43770,100
,11009,95
,10335,90
,9617,70
,6869,50
,513,30
,33730,100
,9588,95
,10046,90
,9189,70
,9531,50
,8205,30
"3WRH",699,100
,280,95
,305,90
,323,70
,331,50
,337,30
"7AYV",5641,100
,4420,95
,4536,90
,4296,70
,1230,50
,1155,30
"1QJS",24182,100
,23371,95
,21973,90
,24704,70
,22557,50
,19580,30
"3X1M",7353,100
,9039,95
,8281,90
,7657,70
,937,50
,420,30
"7AYX",63236,100
,45814,95
,54998,90
,60886,70
,41985,50
,80,30
"1QKI",22038,100
,2820,95
,2847,90
,2994,70
,2808,50
,1783,30
"4ZRN",38178,100
,27087,95
,26198,90
,22659,70
,24422,50
,578,30
"4ZRM",38178,100
,27087,95
,26198,90
,22659,70
,24422,50
,578,30
"3X0V",34366,100
,9796,95
,10683,90
,10400,70
,9465,50
,8876,30
"2TMD",14129,100
,10740,95
,9538,90
,9398,70
,9956,50
,5737,30
"1QJD",26738,100
,3165,95
,3255,90
,3079,70
,2511,50
,2470,30
"7AYG",58734,100
,25225,95
,24409,90
,26751,70
,4072,50
,3717,30
"3WO1",105634,100
,12167,95
,12327,90
,11798,70
,11669,50
,10764,30
"3WO0",38849,100
,12167,95
,12327,90
,11798,70
,11669,50
,10764,30
"1QHU",24182,100
,23371,95
,21973,90
,24704,70
,22557,50
,19580,30
"4ZQM",6224,100
,6792,95
,2210,90
,2199,70
,2226,50
,2226,30
"1QI8",10621,100
,117,95
,122,90
,35,70
,10,50
,14,30
,12059,100
,115,95
,120,90
,31,70
,10,50
,14,30
"3WNZ",38849,100
,12167,95
,12327,90
,11798,70
,11669,50
,10764,30
"1QI1",96520,100
,6925,95
,7045,90
,5325,70
,4104,50
,151,30
"4ZRB",21245,100
,9480,95
,10188,90
,10599,70
,9459,50
,8436,30
"3WMM",19375,100
,11974,95
,12839,90
,9279,70
,7959,50
,7301,30
,6808,100
,6640,95
,6393,90
,3654,70
,264,50
,286,30
,7554,100
,6765,95
,6097,90
,3551,70
,271,50
,293,30
,6809,100
,6641,95
,6869,90
,5645,70
,4119,50
,295,30
,6810,100
,7782,95
,8083,90
,7647,70
,7612,50
,7013,30
,6811,100
,7783,95
,8084,90
,4593,70
,4593,50
,3178,30
"7B81",13389,100
,12808,95
,11922,90
,12911,70
,11085,50
,12,30
"3WMX",36583,100
,17035,95
,15443,90
,8299,70
,3429,50
,1606,30
"1QGJ",111804,100
,40949,95
,50489,90
,48854,70
,1212,50
,1110,30
"1QH0",64338,100
,1342,95
,1395,90
,1442,70
,1426,50
,647,30
"4ZQB",29059,100
,22143,95
,22811,90
,23047,70
,18583,50
,7986,30
"1QGY",65747,100
,1342,95
,1395,90
,1442,70
,1426,50
,647,30
"1QGZ",58001,100
,1342,95
,1395,90
,1442,70
,1426,50
,647,30
"4ZQG",10700,100
,12196,95
,12344,90
,12199,70
,7663,50
,725,30
"1QG0",9452,100
,6548,95
,5748,90
,2133,70
,1247,50
,647,30
"7AV4",70748,100
